id_transaccion,id_cliente,categoria_comercio,pais,hora_dia,importe_eur,antiguedad_cuenta_dias,transacciones_ult_24h,contracargos_prev_180d,cambio_dispositivo,puntuacion_riesgo_ip,es_fraude
tx_002317,cust_00070,supermercado,FR,0,46.21,1522,2,0,0,17.8,0
tx_001408,cust_00699,electronica,FR,14,52.03,1021,0,0,1,18.5,0
tx_002530,cust_00461,suscripciones,US,9,12.83,1098,0,0,0,10.6,0
tx_000344,cust_00412,suscripciones,ES,4,11.74,2471,0,0,1,14.2,0
tx_001106,cust_00145,moda,PT,21,13.35,82,2,0,1,0.0,0
tx_002593,cust_00426,restaurantes,GB,11,19.8,1702,2,0,0,20.3,0
tx_000558,cust_00700,supermercado,ES,4,7.63,1144,1,0,0,19.0,0
tx_001476,cust_00242,restaurantes,ES,12,10.03,659,0,0,0,1.9,0
tx_002704,cust_00670,bienes_digitales,NG,3,65.39,1797,2,0,0,53.6,0
tx_000595,cust_00257,suscripciones,NG,21,34.01,13,1,0,0,61.5,1
tx_001558,cust_00618,moda,PT,22,9.29,2530,2,0,0,21.1,0
tx_000412,cust_00184,moda,ES,12,12.71,3078,9,0,0,8.6,0
tx_001056,cust_00796,bienes_digitales,NL,17,7.44,303,0,0,0,28.4,0
tx_002474,cust_00166,moda,BR,12,34.68,2996,6,0,0,31.9,0
tx_000109,cust_00377,supermercado,ES,15,16.64,1006,1,0,0,4.2,0
tx_002026,cust_00378,supermercado,NG,12,14.67,28,0,0,0,54.4,1
tx_002707,cust_00565,moda,ES,17,14.65,3143,3,0,0,13.9,0
tx_000319,cust_00751,supermercado,ES,10,4.43,764,8,0,0,5.9,0
tx_002719,cust_00464,marketplace,ES,7,24.34,3271,1,0,0,0.3,0
tx_000841,cust_00231,moda,ES,13,28.03,240,0,0,0,11.6,0
tx_002958,cust_00389,supermercado,GB,17,25.98,719,12,0,0,5.5,0
tx_001352,cust_00314,supermercado,NL,21,11.67,399,2,0,0,16.9,0
tx_002826,cust_00673,supermercado,ES,14,15.62,475,1,0,0,4.8,0
tx_002367,cust_00270,supermercado,ES,7,7.05,1028,1,0,0,32.1,0
tx_001883,cust_00143,suscripciones,FR,16,77.24,2937,2,0,0,15.2,0
tx_000681,cust_00579,restaurantes,FR,22,26.27,660,1,0,0,12.3,0
tx_000730,cust_00526,bienes_digitales,ES,17,31.98,2785,0,0,0,7.4,0
tx_000790,cust_00010,videojuegos,PT,9,4.54,2706,1,0,1,25.8,0
tx_001814,cust_00396,bienes_digitales,ES,4,48.67,1998,1,0,0,15.9,0
tx_001346,cust_00798,supermercado,US,14,18.73,3386,2,1,0,17.7,0
tx_001869,cust_00025,moda,PT,20,19.56,900,0,0,0,27.0,0
tx_002070,cust_00336,videojuegos,US,17,21.67,3648,0,0,1,8.2,0
tx_000433,cust_00660,restaurantes,IT,0,8.94,3259,3,0,1,25.1,0
tx_000565,cust_00711,supermercado,US,9,4.21,1632,0,0,0,7.8,0
tx_001749,cust_00644,suscripciones,PT,6,12.3,2608,2,0,0,10.3,0
tx_001777,cust_00266,supermercado,ES,13,26.01,2809,3,0,0,4.9,0
tx_000071,cust_00636,supermercado,ES,17,15.15,337,5,0,0,11.8,0
tx_001789,cust_00378,electronica,ES,10,62.63,1254,1,0,0,8.8,0
tx_001230,cust_00231,suscripciones,ES,3,43.46,55,0,0,0,24.6,0
tx_001513,cust_00595,restaurantes,ES,12,71.84,3574,0,0,0,16.5,0
tx_000057,cust_00437,suscripciones,IT,17,35.09,3391,2,0,0,22.6,0
tx_001602,cust_00591,moda,ES,16,84.59,178,0,0,0,13.2,0
tx_000652,cust_00522,electronica,ES,4,41.94,83,0,0,0,2.5,0
tx_002177,cust_00085,viajes,ES,14,35.83,25,1,0,0,24.8,0
tx_000898,cust_00044,moda,ES,6,3.0,903,1,1,0,24.5,0
tx_000786,cust_00471,electronica,ES,2,32.0,2018,2,0,0,17.1,0
tx_000310,cust_00087,electronica,PT,5,45.52,1716,2,0,0,17.3,0
tx_002405,cust_00307,viajes,ES,11,40.39,89,1,0,1,27.3,0
tx_001742,cust_00595,supermercado,ES,10,8.22,161,0,0,1,23.3,1
tx_000908,cust_00139,videojuegos,ES,1,54.5,2436,2,0,0,17.8,0
tx_000603,cust_00591,restaurantes,ES,15,3.0,3172,1,0,0,21.4,0
tx_001179,cust_00208,lujo,IT,5,56.08,3643,2,0,0,17.4,0
tx_002298,cust_00393,restaurantes,ES,11,24.47,69,1,0,0,11.6,0
tx_001746,cust_00783,supermercado,ES,4,46.46,2397,3,0,0,15.1,0
tx_001162,cust_00399,supermercado,ES,5,41.8,2603,2,0,0,10.2,0
tx_001510,cust_00546,restaurantes,NL,16,16.62,2204,1,0,0,20.8,0
tx_002096,cust_00622,marketplace,ES,13,60.48,1563,1,0,0,15.1,0
tx_001578,cust_00639,bienes_digitales,ES,8,22.81,790,3,0,0,17.3,0
tx_000573,cust_00226,videojuegos,ES,10,28.81,2209,0,0,0,7.0,0
tx_000555,cust_00787,viajes,GB,10,33.6,654,4,0,0,17.6,0
tx_000946,cust_00096,supermercado,ES,12,4.28,80,1,0,0,8.3,0
tx_002997,cust_00242,supermercado,ES,2,6.12,2931,0,0,0,0.0,0
tx_000875,cust_00558,viajes,FR,18,40.76,57,0,0,0,2.4,0
tx_002995,cust_00616,videojuegos,US,7,8.42,850,3,0,0,29.1,0
tx_001570,cust_00787,supermercado,ES,2,3.0,1887,11,0,1,16.5,0
tx_002669,cust_00062,supermercado,ES,20,37.68,1730,0,0,0,0.0,0
tx_002628,cust_00004,supermercado,ES,23,11.73,3646,1,0,0,4.2,0
tx_001554,cust_00495,restaurantes,ES,10,33.61,432,4,0,0,11.2,0
tx_000121,cust_00352,moda,ES,21,17.1,3362,0,0,0,4.1,0
tx_002660,cust_00129,moda,ES,22,17.76,10,2,0,0,14.9,0
tx_000810,cust_00797,suscripciones,ES,22,10.55,2590,0,0,0,16.9,0
tx_002187,cust_00244,viajes,BR,8,58.58,1975,0,0,0,26.3,0
tx_001619,cust_00097,videojuegos,NL,2,24.68,36,12,0,0,6.4,0
tx_000314,cust_00225,moda,BR,19,7.2,1685,0,0,1,42.4,0
tx_001563,cust_00199,videojuegos,ES,1,20.52,2760,0,0,0,22.9,0
tx_000234,cust_00607,videojuegos,ES,7,6.22,567,2,0,0,23.7,0
tx_000508,cust_00199,moda,FR,20,9.86,2839,5,0,1,25.3,0
tx_001337,cust_00510,bienes_digitales,NL,21,23.58,1379,2,0,0,8.8,0
tx_001386,cust_00188,moda,ES,2,12.33,2686,2,0,1,42.4,1
tx_000112,cust_00624,restaurantes,ES,22,18.65,33,12,0,0,7.1,0
tx_001579,cust_00091,supermercado,ES,17,31.24,54,3,0,0,4.3,0
tx_000411,cust_00140,electronica,ES,18,9.25,2833,2,0,0,13.3,0
tx_000219,cust_00358,bienes_digitales,ES,18,12.09,87,1,0,0,22.2,0
tx_002115,cust_00593,supermercado,NG,20,9.63,48,1,0,0,39.6,0
tx_001308,cust_00190,lujo,GB,21,22.26,2458,1,0,0,26.0,0
tx_001081,cust_00736,electronica,DE,13,105.45,604,2,0,0,6.4,0
tx_000760,cust_00584,supermercado,ES,22,17.37,628,2,0,0,12.9,0
tx_000912,cust_00147,marketplace,IT,16,24.45,59,1,0,0,20.7,0
tx_000808,cust_00089,supermercado,ES,15,14.91,1693,4,0,1,4.8,0
tx_000440,cust_00318,electronica,ES,10,80.68,592,0,0,0,8.7,0
tx_000545,cust_00664,marketplace,ES,18,27.18,3381,2,0,0,7.9,0
tx_000486,cust_00186,suscripciones,ES,19,29.6,106,0,0,0,0.0,0
tx_002476,cust_00338,moda,ES,8,51.74,19,1,0,0,15.1,0
tx_000388,cust_00665,moda,DE,5,72.68,944,2,0,0,19.2,0
tx_002917,cust_00497,supermercado,ES,13,17.86,3336,2,0,0,6.9,0
tx_001193,cust_00137,suscripciones,ES,10,24.71,8,0,0,0,22.6,0
tx_001231,cust_00657,electronica,ES,17,106.32,555,0,0,0,6.4,0
tx_001211,cust_00499,marketplace,IT,11,20.74,2079,1,0,0,19.1,0
tx_001274,cust_00540,electronica,ES,13,26.42,2085,8,0,0,13.1,0
tx_001940,cust_00166,supermercado,PT,8,4.66,1946,1,0,0,13.5,0
tx_002304,cust_00703,moda,ES,22,28.69,8,1,0,1,21.0,0
tx_000931,cust_00430,restaurantes,ES,3,10.77,59,3,3,0,3.6,0
tx_000136,cust_00243,supermercado,ES,15,32.85,67,11,0,0,19.8,0
tx_001781,cust_00038,bienes_digitales,IT,1,56.02,74,1,1,0,23.8,0
tx_002168,cust_00674,moda,ES,0,25.45,3494,4,0,0,24.1,0
tx_001498,cust_00624,moda,GB,9,14.42,3058,2,0,0,35.6,0
tx_002257,cust_00637,videojuegos,GB,6,48.99,2438,2,0,1,28.0,0
tx_000367,cust_00376,suscripciones,ES,12,48.58,33,1,0,0,11.3,0
tx_002025,cust_00059,supermercado,ES,18,8.28,80,0,0,0,0.0,0
tx_002898,cust_00501,restaurantes,ES,10,13.95,172,2,1,1,26.0,0
tx_000030,cust_00355,videojuegos,PT,17,8.88,3555,2,0,0,0.0,0
tx_002502,cust_00080,viajes,US,17,35.73,2884,2,0,1,18.7,0
tx_002969,cust_00576,marketplace,IT,11,18.9,29,2,0,0,22.7,0
tx_001048,cust_00481,moda,FR,9,52.38,1865,1,0,0,10.0,0
tx_002888,cust_00051,moda,ES,18,50.58,2258,0,0,0,13.1,0
tx_001422,cust_00795,electronica,ES,10,43.8,2968,0,0,0,18.3,0
tx_001489,cust_00089,moda,BR,0,66.37,2722,2,0,1,43.3,1
tx_000184,cust_00557,videojuegos,IT,21,17.46,1976,1,0,0,9.9,0
tx_001135,cust_00491,supermercado,ES,10,16.92,2457,4,0,0,0.4,0
tx_000189,cust_00191,supermercado,NL,5,40.04,305,1,0,0,22.4,0
tx_000421,cust_00742,supermercado,ES,0,18.0,37,2,0,0,4.2,0
tx_000171,cust_00085,videojuegos,ES,23,44.19,76,3,0,0,28.5,1
tx_001378,cust_00601,supermercado,ES,14,3.92,41,10,0,0,11.7,0
tx_000461,cust_00578,bienes_digitales,ES,18,74.07,3391,1,0,0,12.4,0
tx_000044,cust_00284,moda,ES,8,31.13,3623,2,0,0,1.4,0
tx_000088,cust_00250,supermercado,US,23,48.42,2217,10,0,1,39.0,1
tx_001323,cust_00440,electronica,DE,13,47.35,1313,1,0,0,18.0,0
tx_001741,cust_00345,suscripciones,FR,7,82.81,2967,9,0,0,16.7,0
tx_000706,cust_00452,supermercado,ES,13,34.29,71,0,0,0,15.8,0
tx_000904,cust_00707,suscripciones,ES,14,20.14,20,2,1,0,0.0,0
tx_000283,cust_00537,videojuegos,US,17,61.03,116,0,0,0,26.0,0
tx_002459,cust_00380,moda,ES,22,25.42,379,13,0,1,22.8,0
tx_000694,cust_00756,electronica,FR,12,24.34,1459,0,0,0,10.0,0
tx_002090,cust_00016,videojuegos,ES,8,12.21,1212,2,0,0,20.6,0
tx_002067,cust_00580,restaurantes,PT,23,10.78,3296,2,0,1,25.0,0
tx_000258,cust_00083,marketplace,NG,1,9.51,1029,3,0,0,58.8,0
tx_002645,cust_00362,supermercado,NL,18,10.54,3187,2,0,0,9.5,0
tx_002595,cust_00245,moda,FR,14,62.85,3134,2,0,1,23.3,0
tx_002443,cust_00008,moda,ES,6,20.86,941,1,0,0,19.5,0
tx_002884,cust_00040,supermercado,ES,2,8.11,24,5,0,0,15.6,0
tx_001217,cust_00406,supermercado,GB,4,32.83,2138,3,0,0,30.8,0
tx_001042,cust_00685,supermercado,ES,4,31.38,59,0,3,1,14.6,1
tx_002454,cust_00376,lujo,FR,23,58.24,2693,0,0,1,11.8,0
tx_000150,cust_00047,restaurantes,ES,0,24.47,2706,3,0,0,12.9,0
tx_001737,cust_00402,marketplace,ES,13,9.31,1207,3,0,0,15.6,0
tx_002359,cust_00500,bienes_digitales,ES,16,28.59,2161,0,1,0,15.1,0
tx_002393,cust_00494,supermercado,ES,5,17.14,1439,12,0,0,9.4,0
tx_002442,cust_00001,moda,ES,19,28.63,2930,6,0,1,17.3,0
tx_002113,cust_00731,bienes_digitales,ES,8,51.33,85,1,0,1,16.3,0
tx_002418,cust_00208,supermercado,FR,0,5.03,942,3,0,0,21.6,0
tx_000135,cust_00636,marketplace,FR,15,26.67,1205,1,0,0,26.0,0
tx_002931,cust_00140,videojuegos,GB,3,33.43,1837,1,0,0,14.7,0
tx_000832,cust_00193,viajes,IT,23,231.15,2048,0,0,0,30.1,0
tx_001801,cust_00046,suscripciones,ES,10,42.52,16,1,0,0,14.1,0
tx_002930,cust_00522,electronica,US,8,75.6,916,0,0,0,25.5,0
tx_002989,cust_00722,videojuegos,ES,0,4.01,2964,0,0,0,14.1,0
tx_001899,cust_00597,bienes_digitales,PT,7,32.64,51,0,0,0,14.8,0
tx_000865,cust_00677,bienes_digitales,US,18,21.19,2779,2,0,0,25.4,0
tx_000529,cust_00732,supermercado,PT,11,72.73,1431,8,0,0,25.4,0
tx_002220,cust_00154,supermercado,ES,3,12.07,1312,0,0,1,5.3,0
tx_000431,cust_00068,bienes_digitales,IT,18,35.94,2904,1,0,0,4.5,0
tx_002744,cust_00757,supermercado,GB,20,33.3,52,2,0,0,11.2,0
tx_001745,cust_00169,moda,ES,6,37.91,1314,1,0,0,0.6,0
tx_000611,cust_00667,supermercado,ES,17,17.97,2857,2,0,0,20.3,0
tx_000950,cust_00223,supermercado,ES,18,17.13,1332,2,0,0,8.9,0
tx_002812,cust_00229,restaurantes,ES,5,35.43,734,0,0,0,15.9,0
tx_000222,cust_00365,moda,ES,18,19.57,3592,0,0,0,0.0,0
tx_001916,cust_00414,moda,ES,21,35.31,491,1,0,0,9.7,0
tx_002412,cust_00040,supermercado,PT,10,9.65,2075,0,0,0,26.7,0
tx_001037,cust_00722,restaurantes,ES,7,45.98,1154,0,0,0,1.6,0
tx_002646,cust_00005,videojuegos,DE,15,5.9,2,1,0,1,29.1,0
tx_000933,cust_00206,supermercado,FR,16,25.67,3632,0,0,0,27.2,0
tx_002556,cust_00083,restaurantes,ES,19,9.02,1712,1,0,1,26.9,0
tx_000174,cust_00578,moda,ES,3,14.25,972,1,0,1,19.1,0
tx_000566,cust_00190,suscripciones,ES,12,62.1,1739,1,0,1,19.3,0
tx_001961,cust_00671,supermercado,ES,2,11.85,1528,3,3,0,15.5,0
tx_000813,cust_00547,viajes,ES,9,12.08,2761,1,0,1,13.7,0
tx_002688,cust_00451,moda,ES,14,13.16,29,1,0,0,18.5,0
tx_000959,cust_00777,videojuegos,ES,9,13.44,3599,0,0,1,16.3,1
tx_000528,cust_00115,viajes,ES,6,42.1,3103,2,0,0,19.8,0
tx_001414,cust_00633,bienes_digitales,ES,9,44.17,2756,1,1,0,18.6,1
tx_001612,cust_00115,videojuegos,ES,2,35.73,3170,2,1,1,25.0,1
tx_000273,cust_00122,bienes_digitales,ES,16,16.56,401,2,0,1,6.8,0
tx_000927,cust_00433,electronica,BR,21,81.22,681,1,0,0,41.9,0
tx_001740,cust_00164,viajes,PT,2,246.96,3376,0,0,0,0.2,0
tx_000848,cust_00042,restaurantes,IT,13,9.65,43,1,0,0,25.5,0
tx_000953,cust_00492,bienes_digitales,IT,19,38.03,2629,0,0,0,6.0,0
tx_001621,cust_00212,moda,ES,19,27.92,2877,0,0,0,10.9,0
tx_003000,cust_00530,restaurantes,ES,15,19.35,2815,8,0,0,12.9,0
tx_002316,cust_00001,supermercado,ES,11,53.51,2885,2,0,0,16.6,0
tx_001913,cust_00003,supermercado,ES,7,57.1,704,0,0,0,6.7,0
tx_002594,cust_00076,moda,IT,11,36.78,2699,1,0,0,29.1,0
tx_002032,cust_00142,electronica,NG,13,21.6,377,0,1,0,64.9,0
tx_001101,cust_00384,supermercado,ES,21,12.56,3494,0,0,0,28.0,0
tx_001293,cust_00355,lujo,ES,22,94.02,1856,8,0,0,1.9,0
tx_002876,cust_00413,moda,ES,0,36.88,3332,0,0,0,10.0,0
tx_000169,cust_00268,electronica,NL,9,38.59,18,0,0,0,12.6,0
tx_002377,cust_00683,electronica,ES,3,10.99,1259,0,0,0,14.7,0
tx_001468,cust_00308,videojuegos,ES,14,10.03,644,2,0,1,17.9,0
tx_002767,cust_00296,supermercado,ES,2,40.1,3301,1,1,0,20.8,0
tx_001399,cust_00020,bienes_digitales,ES,22,37.07,1148,6,0,0,7.9,0
tx_001229,cust_00124,supermercado,US,22,33.37,1052,1,0,1,28.7,0
tx_002235,cust_00471,moda,ES,9,45.41,478,2,0,0,25.2,0
tx_001739,cust_00003,viajes,GB,7,34.02,331,1,0,0,23.7,0
tx_000368,cust_00253,moda,ES,20,16.03,19,5,0,0,10.3,0
tx_002276,cust_00340,supermercado,ES,9,144.39,19,1,0,1,16.4,0
tx_000868,cust_00670,supermercado,IT,4,9.2,1659,11,0,1,16.1,0
tx_001303,cust_00560,electronica,IT,5,83.9,3246,2,0,0,26.5,0
tx_000352,cust_00036,suscripciones,IT,12,52.5,3641,0,0,0,20.7,0
tx_002395,cust_00379,suscripciones,ES,11,12.48,1564,0,0,0,17.0,0
tx_002504,cust_00086,videojuegos,ES,9,12.43,3584,5,0,0,20.3,0
tx_000980,cust_00453,suscripciones,NG,20,21.37,3302,1,0,0,61.6,1
tx_001848,cust_00434,supermercado,DE,23,7.82,87,6,0,0,13.4,0
tx_002371,cust_00036,viajes,DE,17,213.31,2724,1,0,0,14.6,0
tx_000499,cust_00741,restaurantes,ES,13,49.29,622,0,0,0,1.5,0
tx_001629,cust_00311,bienes_digitales,ES,23,56.83,84,1,0,0,28.7,0
tx_000211,cust_00209,restaurantes,GB,0,10.25,3431,3,0,0,16.4,0
tx_002471,cust_00713,marketplace,IT,1,12.69,69,5,0,0,29.4,0
tx_000602,cust_00623,moda,ES,4,20.69,27,1,0,0,0.0,0
tx_000228,cust_00463,restaurantes,ES,9,5.29,1732,3,0,0,2.8,0
tx_000366,cust_00415,restaurantes,ES,10,6.56,1463,2,1,0,19.8,0
tx_000582,cust_00666,moda,PT,17,34.83,1479,1,0,0,7.0,0
tx_002856,cust_00062,bienes_digitales,ES,23,24.04,2864,13,0,1,17.4,0
tx_002179,cust_00501,videojuegos,ES,23,10.86,619,0,0,1,32.0,0
tx_002019,cust_00575,supermercado,ES,12,39.41,24,0,1,0,0.0,0
tx_000860,cust_00640,moda,GB,16,53.0,25,1,0,0,18.6,0
tx_000408,cust_00115,electronica,ES,15,3.0,67,1,0,0,0.5,0
tx_001921,cust_00315,restaurantes,ES,0,34.97,883,11,0,0,13.9,0
tx_001614,cust_00554,bienes_digitales,BR,16,26.92,55,1,0,0,43.9,0
tx_000679,cust_00419,videojuegos,ES,7,6.99,2357,3,0,0,9.1,0
tx_001265,cust_00191,electronica,ES,0,59.13,2514,1,0,1,10.5,1
tx_002408,cust_00568,suscripciones,GB,8,28.54,1784,2,0,1,19.7,0
tx_000692,cust_00636,supermercado,DE,6,16.86,76,2,0,0,18.7,0
tx_000008,cust_00558,supermercado,ES,10,9.75,56,1,0,0,20.6,0
tx_002868,cust_00126,supermercado,IT,23,24.9,1804,4,0,0,13.7,0
tx_001205,cust_00521,bienes_digitales,ES,10,28.57,36,4,0,0,0.0,0
tx_002234,cust_00111,supermercado,GB,13,14.3,3441,2,0,0,19.1,0
tx_000416,cust_00542,moda,GB,11,35.25,1520,6,0,0,27.1,0
tx_000671,cust_00762,supermercado,DE,10,43.43,15,0,0,0,16.0,0
tx_000811,cust_00036,marketplace,ES,8,16.11,1107,1,0,0,4.6,0
tx_001090,cust_00114,supermercado,PT,22,23.15,2182,4,0,0,6.9,0
tx_000200,cust_00769,lujo,IT,14,201.77,3540,1,0,1,27.0,1
tx_000284,cust_00393,moda,PT,21,15.24,3445,2,0,0,0.0,0
tx_000232,cust_00685,electronica,US,19,9.55,77,1,0,0,17.1,0
tx_002731,cust_00768,marketplace,ES,12,26.51,2795,1,0,0,18.0,0
tx_002862,cust_00744,supermercado,IT,14,10.05,54,4,0,0,6.0,0
tx_000097,cust_00192,moda,ES,6,39.05,1650,2,0,0,9.2,0
tx_001588,cust_00063,supermercado,ES,0,35.93,17,4,0,0,5.7,0
tx_002570,cust_00741,moda,DE,17,46.03,729,2,0,0,0.0,0
tx_001607,cust_00119,viajes,NG,13,137.63,208,1,0,0,54.9,0
tx_000677,cust_00465,supermercado,ES,8,23.87,5,0,1,0,6.9,0
tx_001861,cust_00592,videojuegos,ES,4,67.08,15,0,0,0,5.5,0
tx_002782,cust_00748,viajes,ES,18,17.24,36,1,0,0,13.9,0
tx_002864,cust_00490,marketplace,GB,6,84.77,2286,5,2,1,24.6,0
tx_002588,cust_00257,bienes_digitales,ES,17,9.76,38,3,0,1,13.9,0
tx_001400,cust_00240,supermercado,ES,4,10.32,804,2,0,0,0.0,0
tx_001371,cust_00704,bienes_digitales,FR,2,22.38,77,0,0,0,17.1,0
tx_000105,cust_00637,moda,DE,16,43.44,77,0,0,1,1.6,0
tx_002088,cust_00530,supermercado,BR,23,25.33,2404,6,0,1,54.0,1
tx_000600,cust_00514,moda,NL,6,40.91,347,0,0,0,16.7,0
tx_001757,cust_00279,moda,FR,10,9.74,1912,2,0,0,17.9,0
tx_001324,cust_00709,marketplace,ES,13,40.05,2772,1,0,0,25.2,0
tx_000643,cust_00683,restaurantes,ES,14,15.33,523,4,0,1,32.9,0
tx_000701,cust_00416,moda,ES,6,32.01,234,1,0,0,0.0,0
tx_000227,cust_00647,viajes,GB,9,62.75,2890,1,0,0,21.2,0
tx_001698,cust_00120,electronica,ES,0,36.4,1382,0,0,0,11.0,0
tx_001011,cust_00215,supermercado,ES,0,6.39,3143,2,0,0,32.7,0
tx_001573,cust_00587,restaurantes,ES,3,56.05,1605,0,0,0,0.0,0
tx_000777,cust_00339,supermercado,PT,6,3.0,6,2,0,0,20.9,0
tx_001731,cust_00623,supermercado,US,21,7.75,3423,2,0,0,26.3,0
tx_002827,cust_00290,electronica,BR,17,28.23,2487,1,0,0,42.9,0
tx_002229,cust_00232,bienes_digitales,IT,14,18.31,1596,1,0,0,15.4,0
tx_002795,cust_00056,restaurantes,FR,13,10.76,88,1,0,0,21.9,0
tx_000465,cust_00006,lujo,ES,3,240.07,2913,0,0,0,2.5,0
tx_002652,cust_00703,supermercado,IT,21,20.24,12,2,0,0,19.9,0
tx_001094,cust_00314,moda,ES,17,10.76,2462,2,0,1,9.7,0
tx_001272,cust_00088,restaurantes,NL,10,54.37,89,2,0,1,45.9,0
tx_002924,cust_00432,moda,ES,9,18.17,2415,0,0,1,13.5,0
tx_001581,cust_00237,moda,ES,23,61.03,2258,0,0,0,3.6,0
tx_001208,cust_00576,moda,GB,17,24.16,89,0,0,0,16.2,0
tx_000213,cust_00631,marketplace,PT,16,163.82,1243,2,0,0,12.9,0
tx_000013,cust_00588,bienes_digitales,NL,8,122.3,59,0,0,0,35.5,1
tx_002973,cust_00478,bienes_digitales,ES,12,42.68,64,2,0,1,31.4,0
tx_000423,cust_00613,supermercado,ES,8,9.43,2828,0,0,0,11.4,0
tx_001689,cust_00751,moda,FR,13,13.93,47,0,0,0,24.5,0
tx_001780,cust_00547,moda,ES,13,31.91,3340,1,0,1,30.0,0
tx_002640,cust_00681,restaurantes,ES,21,6.49,1524,0,0,0,6.4,0
tx_002320,cust_00619,restaurantes,BR,10,15.11,2717,1,0,0,49.4,0
tx_000638,cust_00238,restaurantes,ES,23,5.88,2835,0,0,0,18.9,0
tx_001279,cust_00007,videojuegos,DE,7,21.98,2890,1,0,1,11.8,0
tx_001641,cust_00577,videojuegos,ES,23,10.19,2708,0,0,0,19.2,0
tx_000510,cust_00190,bienes_digitales,ES,10,66.54,3012,2,0,0,6.0,0
tx_000598,cust_00623,supermercado,FR,9,66.78,2381,0,0,0,17.5,0
tx_002713,cust_00752,supermercado,FR,7,15.25,2761,0,0,1,23.1,0
tx_002635,cust_00067,supermercado,ES,13,19.04,27,1,0,0,20.4,0
tx_002365,cust_00608,suscripciones,ES,14,21.99,3120,0,0,0,9.2,0
tx_002644,cust_00373,viajes,ES,9,268.44,1920,3,0,0,12.0,0
tx_000519,cust_00380,bienes_digitales,PT,10,44.82,15,1,0,1,29.5,0
tx_002794,cust_00428,supermercado,ES,5,12.22,23,0,0,0,15.7,0
tx_000574,cust_00040,restaurantes,ES,16,24.56,3184,2,0,1,37.8,0
tx_002726,cust_00495,suscripciones,ES,20,12.72,706,1,0,0,12.0,0
tx_001098,cust_00604,supermercado,ES,13,21.69,1917,0,0,1,10.1,0
tx_001948,cust_00733,restaurantes,ES,0,24.17,1229,1,0,0,0.1,0
tx_001449,cust_00591,marketplace,ES,4,19.85,1124,3,0,0,23.8,0
tx_001585,cust_00508,restaurantes,ES,2,9.39,1058,1,1,0,12.3,0
tx_002597,cust_00401,supermercado,ES,7,63.79,70,0,0,0,7.3,0
tx_000965,cust_00759,moda,ES,10,73.81,3457,1,0,0,0.0,0
tx_001019,cust_00034,supermercado,ES,3,33.93,318,3,1,0,15.4,0
tx_002909,cust_00102,suscripciones,PT,16,14.44,57,3,0,0,2.9,0
tx_000359,cust_00073,videojuegos,ES,12,6.61,1228,3,0,0,21.2,0
tx_000737,cust_00584,moda,ES,20,34.92,3410,0,0,0,21.3,0
tx_001785,cust_00582,moda,GB,8,82.19,23,1,0,0,31.0,0
tx_001609,cust_00189,moda,ES,18,4.29,946,0,1,0,12.5,0
tx_000260,cust_00470,suscripciones,BR,20,33.29,2371,2,0,0,38.2,0
tx_002772,cust_00033,supermercado,US,3,11.76,1125,0,0,0,19.6,0
tx_002643,cust_00163,electronica,IT,2,7.56,56,0,0,0,17.0,0
tx_002743,cust_00410,supermercado,DE,3,25.38,2933,2,0,0,7.9,1
tx_002384,cust_00314,supermercado,GB,7,14.35,434,1,0,1,24.4,0
tx_001030,cust_00267,bienes_digitales,GB,0,12.92,642,2,0,0,17.7,0
tx_002409,cust_00371,supermercado,NG,8,25.57,2331,2,0,0,59.0,0
tx_000970,cust_00029,viajes,ES,18,55.13,2732,0,0,0,11.0,0
tx_002991,cust_00365,supermercado,BR,19,6.12,50,1,0,0,35.4,0
tx_000820,cust_00799,suscripciones,ES,8,77.63,2358,2,0,0,0.6,0
tx_002717,cust_00347,bienes_digitales,DE,23,7.59,459,1,0,0,14.6,0
tx_002326,cust_00658,supermercado,PT,23,18.13,1369,9,0,0,19.9,0
tx_000457,cust_00119,supermercado,NL,22,7.53,2874,3,0,0,25.5,0
tx_000463,cust_00599,supermercado,ES,20,30.55,2340,3,0,0,20.9,0
tx_002345,cust_00470,marketplace,PT,14,14.06,68,3,0,0,10.6,0
tx_002689,cust_00510,electronica,ES,7,71.9,54,2,0,0,15.1,0
tx_000382,cust_00749,bienes_digitales,PT,0,12.11,1694,0,0,0,9.0,0
tx_001892,cust_00196,bienes_digitales,FR,0,14.16,130,1,0,0,18.6,0
tx_001833,cust_00471,electronica,ES,15,77.38,1436,4,0,0,11.6,0
tx_002309,cust_00246,suscripciones,ES,5,15.79,1618,0,0,0,0.9,0
tx_001507,cust_00731,supermercado,FR,14,23.99,2942,2,0,0,10.7,0
tx_000806,cust_00625,viajes,FR,22,48.39,1917,2,0,0,18.8,0
tx_002439,cust_00675,supermercado,ES,23,17.2,164,1,0,1,12.3,0
tx_000757,cust_00590,suscripciones,PT,0,40.85,534,0,0,0,18.4,0
tx_002516,cust_00656,supermercado,BR,3,16.04,15,0,0,0,35.7,0
tx_001254,cust_00635,electronica,IT,10,29.98,821,1,0,0,14.9,0
tx_000870,cust_00033,supermercado,ES,14,17.55,2817,1,0,0,19.7,0
tx_002065,cust_00472,marketplace,ES,21,8.98,3215,1,0,0,27.5,0
tx_001411,cust_00049,bienes_digitales,BR,23,9.45,1170,1,0,0,46.3,0
